"depth","yearDay","salinity","temperature","sigmaTheta"
"30","99",31.4089741091497,1.0069596075688,25.1452302894466
"35","99",31.4950355000389,1.00799317715463,25.2125020861457
"40","99",31.5788588562363,1.0691058146749,25.272677565844
"45","99",31.6514311311724,1.1430977897376,25.3251642505066
"50","99",31.735149319711,1.27186501423677,25.3818071007824
"55","99",31.8088548280153,1.41659697186345,25.4302409496848
"60","99",31.8795263681753,1.56517675074699,25.4758936147074
"65","99",31.9551370306982,1.73189050265978,25.5267211905434
"70","99",32.0349319009734,1.92705184544133,25.5781026626271
"75","99",32.1184240691826,2.12968677268733,25.6298377320928
"80","99",32.1988368190834,2.35391522392744,25.6784098077216
"85","99",32.2844311099916,2.64522895781339,25.7250266372107
"90","99",32.3768577713335,2.95702896609397,25.7748269397668
"95","99",32.4750011584001,3.25883382076238,25.8283093800697
"100","99",32.5783947355069,3.62178990595374,25.8811933353657
"105","99",32.6885566682546,3.95987255868785,25.9373960587759
"110","99",32.8178042204487,4.37965643330875,26.0006906669496
"115","99",32.9570976045753,4.7760225040747,26.0665398742689
"120","99",33.0809502958282,5.16374536858652,26.1250417953163
"125","99",33.2267277453432,5.55338126257369,26.1926364629216
"130","99",33.378562242246,5.96958138193078,26.260838411242
"135","99",33.5195068294934,6.33115598995753,26.3254216123597
"140","99",33.649202502351,6.6697979036033,26.3817551285805
"145","99",33.7975833435013,7.09245677471213,26.4453633238611
"150","99",33.8879316618301,7.38445073226495,26.4855235723573
"0","100",30.9534499328472,2.06288692315296,24.7530437260817
"5","100",31.1155220667624,1.38451566462059,24.9009834038257
"10","100",31.1553680026704,1.25191686726305,24.9399881675522
"15","100",31.2043760670395,1.18252304063308,24.9817382449486
"20","100",31.2799035953266,1.12144407147175,25.0433233346828
"25","100",31.3451687029876,1.07149325400942,25.0926136039939
"30","100",31.4152204845596,1.03522015966773,25.1475521637646
"35","100",31.5013449392605,1.03096251622244,25.2151659702084
"40","100",31.5852612822917,1.08694087798534,25.2756658994433
"45","100",31.6572986926014,1.15595230483229,25.3281800595418
"50","100",31.7404298387812,1.28184958006048,25.3848268389737
"55","100",31.8134225522226,1.42416718654452,25.4330238977991
"60","100",31.8836594701904,1.57115112285292,25.4784319763016
"65","100",31.9589625736855,1.7366174346311,25.5290208533274
"70","100",32.0388180195629,1.92959934206697,25.5804891710484
"75","100",32.1224118068148,2.13348616310731,25.6324590171589
"80","100",32.2029297108797,2.35788479539159,25.6812440606875
"85","100",32.2887222218898,2.64879469079296,25.7279650019636
"90","100",32.3815500885204,2.96313133177969,25.7779721760283
"95","100",32.4800768164164,3.26538001335293,25.8317058122852
"100","100",32.5839984130572,3.63049694389959,25.8848201425035
"105","100",32.6943728123683,3.96820555418167,25.9411279877961
"110","100",32.823823411839,4.38781499241894,26.0045510564461
"115","100",32.9635697894623,4.78435659736745,26.070573802316
"120","100",33.0881018496087,5.17317704474983,26.1294006481957
"125","100",33.2348111443867,5.56353120891342,26.1972982614684
"130","100",33.3875556741807,5.98229158039799,26.2659011700211
"135","100",33.5282555129788,6.34462368501761,26.3301242479868
"140","100",33.6577182809967,6.68256715849745,26.3862733257346
"145","100",33.8061726367461,7.10706211497684,26.4497833712935
"150","100",33.8965610903488,7.39733426085116,26.4899429651778
"0","101",30.9531752638794,2.13085724687953,24.7484864199792
"5","101",31.1146876955938,1.44586409657426,24.8963558946046
"10","101",31.1554946115801,1.30903714020595,24.93623460727
"15","101",31.2058794097361,1.23358823772819,24.9795348814242
"20","101",31.2833569103955,1.16805332196204,25.0429372712891
"25","101",31.3505158044487,1.10955973349141,25.093815001476
"30","101",31.4214084760962,1.06618054913675,25.1497842070743
"35","101",31.5076032405642,1.05654857549812,25.2177483975457
"40","101",31.5915965785777,1.10719282319586,25.2785822858417
"45","101",31.6631165084107,1.1709560847967,25.331129911292
"50","101",31.7456557891751,1.29341868778512,25.3877926377145
"55","101",31.8179497603979,1.43276386172265,25.4357564558294
"60","101",31.8877675883727,1.57814345216543,25.4809449156599
"65","101",31.9627689138769,1.74236487977851,25.5312888302509
"70","101",32.0426893159812,1.93357967381474,25.5828575530721
"75","101",32.1263864451496,2.13833498182247,25.6350624955084
"80","101",32.2070198513336,2.36257737254604,25.6840612342409
"85","101",32.2930009827719,2.65331954084285,25.7308930582298
"90","101",32.3862214177822,2.96992178505083,25.7811046969674
"95","101",32.485132021457,3.27286686735113,25.835087778589
"100","101",32.5895778767036,3.64019868647783,25.8884317422557
"105","101",32.7001724982025,3.97741032751838,25.9448483316418
"110","101",32.8298319891229,4.39710343890474,26.0084007772296
"115","101",32.9700285606984,4.79357160682027,26.0745949033791
"120","101",33.0952307283834,5.18296245259816,26.1337406350113
"125","101",33.2428562966636,5.57417020011841,26.2019364263471
"130","101",33.3964876132398,5.99540962106293,26.2709288555649
"135","101",33.5368507172567,6.35850506424472,26.3347477465513
"140","101",33.6660818354938,6.69559003127626,26.390708721758
"145","101",33.814582317033,7.12214607327867,26.4541146767181
"150","101",33.9051305307893,7.41139290132408,26.4943832734735
"0","102",30.9528548029389,2.20047693190165,24.7437991538441
"5","102",31.1137351551597,1.509065317936,24.8915387791261
"10","102",31.155467451814,1.36797652424631,24.932360310082
"15","102",31.2072735598457,1.28682808236011,24.9771709207101
"20","102",31.2867663804467,1.2168528873325,25.0424036973032
"25","102",31.3557884252339,1.14998156106768,25.0948968984381
"30","102",31.4275091152183,1.09951364253306,25.1519238492425
"35","102",31.513789307322,1.08441646208047,25.2202540750673
"40","102",31.5978440075438,1.12954401177925,25.2814355767794
"45","102",31.6688723163518,1.18782549870971,25.334025141071
"50","102",31.7508200916845,1.30635506135022,25.3907186662124
"55","102",31.8224390469393,1.44222471699205,25.4384555757277
"60","102",31.891854187731,1.58598858178991,25.4834527403057
"65","102",31.9665593449678,1.74896675126525,25.5335449199555
"70","102",32.0465439051265,1.93879648250735,25.58522586628
"75","102",32.1303401120441,2.14405909289037,25.6376588672069
"80","102",32.2110954174297,2.36784815525162,25.6868639590673
"85","102",32.2972525750783,2.65866341231865,25.7338102684484
"90","102",32.3908489314468,2.97726997117029,25.7842181225662
"95","102",32.4901379083866,3.28113050886298,25.8384431490286
"100","102",32.5950967903288,3.65071151592627,25.8920114278055
"105","102",32.705919610175,3.98733466727199,25.9485389412316
"110","102",32.8357960465663,4.40734666850888,26.0122205926555
"115","102",32.9764406005427,4.80353885967672,26.078582792419
"120","102",33.1022977767372,5.1930453054473,26.1380371625564
"125","102",33.2508165914728,5.58522878331218,26.2065237874096
"130","102",33.4052976674833,6.00885074796216,26.2758872588896
"135","102",33.5452201379445,6.37271265924531,26.3392542553631
"140","102",33.674220029561,6.70881740756872,26.3950221869864
"145","102",33.8227282373606,7.13758158604182,26.4583144937001
"150","102",33.9135695219524,7.42642930951458,26.4988110941873
"0","103",30.9524891227119,2.27170300424559,24.7389651237447
"5","103",31.1126765138316,1.57407708612858,24.8865016782845
"10","103",31.1553034150631,1.42868670452241,24.9283376525819
"15","103",31.2085733528761,1.34209546485648,24.9746372210341
"20","103",31.2901290153363,1.26758705840348,25.0417159344134
"25","103",31.3609650326134,1.19247384672193,25.0958538953012
"30","103",31.4334934333848,1.13489230641384,25.1539685201362
"35","103",31.5198820429061,1.11423128306833,25.2226877096834
"40","103",31.6039828316396,1.15367680520831,25.2842346239969
"45","103",31.6745538541763,1.20627691565023,25.3368770841923
"50","103",31.7559156671011,1.32044142469532,25.3936190936748
"55","103",31.8268930062447,1.45238747194694,25.4411382094458
"60","103",31.8959227332744,1.59452135483176,25.4859757577623
"65","103",31.9703371606542,1.7562569622546,25.5358089210825
"70","103",32.0503799018967,1.94505340996747,25.5876121682538
"75","103",32.1342649353553,2.15048436036853,25.6402588323202
"80","103",32.2151445861524,2.37355234336918,25.6896548658522
"85","103",32.3014621812493,2.66468620957591,25.7367160950586
"90","103",32.3954098018419,2.98504553540098,25.7873060728069
"95","103",32.4950656120704,3.29000706399449,25.8417597936517
"100","103",32.6005188178156,3.66185181448267,25.8955424923362
"105","103",32.7115780327037,3.9978263620165,25.9521816674841
"110","103",32.841681678435,4.41836957697414,26.0159912660789
"115","103",32.9827725912543,4.81412968318042,26.0825170843965
"120","103",33.1092638392552,5.20336931661302,26.1422656376247
"125","103",33.2586454181132,5.59663750561825,26.2110331745079
"130","103",33.4139254449712,6.02253020513219,26.2807421710114
"135","103",33.5532914706593,6.38715900162583,26.3436059217319
"140","103",33.6820597269171,6.72220017300381,26.3991745917556
"145","103",33.8305262507274,7.15324158969051,26.4623400758049
"150","103",33.9218076026388,7.44224614125356,26.503193024262
"0","104",30.9520787958847,2.34449248993767,24.7339675257492
"5","104",31.1115238399814,1.64085715857475,24.8812142129745
"10","104",31.1550193930188,1.49111936617258,24.9241390113636
"15","104",31.2097936243349,1.39924327554495,24.9719246406239
"20","104",31.2934418249206,1.32000012599533,25.0408673043077
"25","104",31.3660240938575,1.23675170043784,25.0966805924865
"30","104",31.4393324620545,1.17198940733629,25.1559156496221
"35","104",31.5258603506885,1.14565814556053,25.2250540083039
"40","104",31.6099923133144,1.17927356495582,25.2869882792344
"45","104",31.6801488596358,1.22602670469715,25.3396970759698
"50","104",31.7609354362164,1.33546050175992,25.396508089309
"55","104",31.8313142327121,1.46308984618155,25.4438213089357
"60","104",31.8999766900115,1.60357661439638,25.4885342755531
"65","104",31.9741056546316,1.76406942590984,25.5381006322735
"70","104",32.0541954211896,1.9521540980178,25.5900345165751
"75","104",32.1381530429403,2.1574366483145,25.642873090914
"80","104",32.2191555344863,2.37954513675955,25.6924365852811
"85","104",32.3056149837254,2.67124783697022,25.7396100004997
"90","104",32.3998812012955,2.99311812300581,25.7903621676718
"95","104",32.4998862673732,3.29933265885166,25.8450255825059
"100","104",32.6058076230468,3.67343596438482,25.8990082290309
"105","104",32.7171116502067,4.00873320032591,25.9557583613178
"110","104",32.8474549789948,4.42999706004327,26.0196935608551
"115","104",32.9889912150921,4.82521540457494,26.0863773942723
"120","104",33.1160897605223,5.21387819941112,26.1464014670096
"125","104",33.2662961658835,5.60832691416015,26.2154374174939
"130","104",33.4223105537635,6.03636323660957,26.2854593829465
"135","104",33.5609924110184,6.40175662299273,26.3477648929671
"140","104",33.689527791281,6.73568921321053,26.4031268064012
"145","104",33.8378922101322,7.16899902064895,26.4661486765977
"150","104",33.9297743116491,7.45864605237192,26.5074956606406
"0","105",30.9516243951435,2.41880241500419,24.7287895559261
"5","105",31.1102892019808,1.70936329269729,24.8756460040904
"10","105",31.1546322773724,1.55522619433509,24.919736763021
"15","105",31.2109492097298,1.45812440475315,24.9690240377075
"20","105",31.2967018190558,1.37383638092839,25.0398511286743
"25","105",31.3709440762365,1.2825302321991,25.0973715904152
"30","105",31.4449972326863,1.2104778118576,25.1577626675672
"35","105",31.5317031340412,1.17836215665589,25.2273576778388
"40","105",31.6158517150179,1.2060166524946,25.2897053942323
"45","105",31.6856450704818,1.24679123492935,25.3424964517169
"50","105",31.7658723198222,1.35119501648356,25.3993998223227
"55","105",31.8357053207395,1.47416955929007,25.4465218261491
"60","105",31.9040195229513,1.61298920358916,25.4911486012015
"65","105",31.9778681205958,1.77223805539422,25.54043985217
"70","105",32.0579885779032,1.95990218848103,25.5925109688258
"75","105",32.1419965626562,2.16474182078582,25.645512343054
"80","105",32.2231164394157,2.38568173528357,25.6952117480396
"85","105",32.3096961649469,2.67820819885714,25.7424914472108
"90","105",32.4042403021352,3.0013573792477,25.793380027143
"95","105",32.5045710091602,3.3089434195405,25.8482283856388
"100","105",32.6109268699052,3.68528034787051,25.9023919310729
"105","105",32.7224843471016,4.01990297077423,25.9592508736513
"110","105",32.8530820425116,4.44205401345902,26.0233082403393
"115","105",32.9950631543153,4.83666735110387,26.0901433370072
"120","105",33.1227363851236,5.22451566715737,26.1504200575048
"125","105",33.2737222240826,5.6202275560614,26.2197093462195
"130","105",33.4303926019202,6.05026508643082,26.2900046857112
"135","105",33.5682506546392,6.41641805495247,26.3516933163786
"140","105",33.6965510863715,6.74923541381787,26.4068397012589
"145","105",33.8447419685737,7.18472681534136,26.4696975496439
"150","105",33.937399187784,7.47543169870054,26.5116856002659
"0","106",30.9511264931746,2.49458980547145,24.7234144103435
"5","106",31.1089846682015,1.77955324591893,24.8697666725269
"10","106",31.1541589598151,1.62095887414826,24.9151032841479
"15","106",31.2120549445684,1.51859174280874,24.9659262705126
"20","106",31.2999060075983,1.42884011402301,25.0386607292012
"25","106",31.3757034470206,1.32952455198941,25.0979214895083
"30","106",31.4504587767389,1.25003038653497,25.1595070038383
"35","106",31.5373892963363,1.21200842345325,25.2296034251983
"40","106",31.6215402991995,1.23358842929743,25.2923948207309
"45","106",31.6910302244659,1.26828687542574,25.3452865467473
"50","106",31.7707192387101,1.36742769280575,25.4023084619233
"55","106",31.8400688647249,1.48546433086674,25.4492567130381
"60","106",31.9080546971026,1.6225939655155,25.4938390422307
"65","106",31.9816278522424,1.78059676387101,25.5428463794134
"70","106",32.0617574869356,1.96810132317985,25.5950595825876
"75","106",32.1457876223602,2.17222574184003,25.6481872888058
"80","106",32.2270154779252,2.39181733880208,25.697982984813
"85","106",32.3136909073543,2.68542719959225,25.7453598976312
"90","106",32.408464276689,3.00963294938954,25.7963532712026
"95","106",32.5090909722961,3.31867547216703,25.8513560730979
"100","106",32.6158402222737,3.69720134717751,25.9056768916454
"105","106",32.7276600078066,4.03118346193547,25.9626410554033
"110","106",32.8585289632511,4.45436533296416,26.0268160678869
"115","106",33.0009550911829,4.84835685001082,26.093794527562
"120","106",33.1291645576439,5.23522543316754,26.1542968159039
"125","106",33.2808769820093,5.63226997844552,26.2238217905368
"130","106",33.4381111975014,6.0641509986325,26.2943438703216
"135","106",33.5749938971388,6.4310558291115,26.355353339276
"140","106",33.7030564759073,6.76278966045481,26.4102741466645
"145","106",33.8509913790503,7.20029791019194,26.4729439485087
"150","106",33.9446117698444,7.49240573607031,26.5157294400808
"0","107",30.9505856626643,2.57181168736575,24.7178252850698
"5","107",31.1076223070152,1.85138477566246,24.8635458391785
"10","107",31.1536163320382,1.68826909075038,24.9102109513383
"15","107",31.2131256643586,1.58049818003935,24.9626221972669
"20","107",31.3030514004041,1.48475561609953,25.0372894275766
"25","107",31.3802806734802,1.37744976979244,25.0983248901871
"30","107",31.4556881256712,1.29031999792559,25.1611460883023
"35","107",31.542897740946,1.24626205305144,25.2317959572921
"40","107",31.6270373283088,1.2616712568371,25.2950654104705
"45","107",31.6962920593396,1.29022999526522,25.3480786963748
"50","107",31.7754691136719,1.38394125466603,25.4052481773181
"55","107",31.8444074590662,1.49681188050577,25.4520429215545
"60","107",31.9120856774742,1.63222574328081,25.4966259061643
"65","107",31.9853881432672,1.78897946450348,25.5453400126453
"70","107",32.0655002631845,1.97655514393694,25.597698415442
"75","107",32.1495183499093,2.17971427553467,25.6509086282351
"80","107",32.2308408269992,2.39780714717592,25.7007529262871
"85","107",32.317584393388,2.69276474353112,25.7482148142
"90","107",32.4125302972846,3.01781447869424,25.7992755198329
"95","107",32.5134172916461,3.32836494283726,25.8543965149309
"100","107",32.620511344035,3.70901534454362,25.9088464039315
"105","107",32.7326025167394,4.04242246238363,25.9659107574922
"110","107",32.8637618354792,4.46675591430143,26.030197806853
"115","107",33.006633707954,4.86015522853935,26.0973105808974
"120","107",33.1353351226683,5.24595121075743,26.1580071490002
"125","107",33.2877138289625,5.64438472843603,26.2277475802976
"130","107",33.4454059485671,6.07793621725113,26.2984427277939
"135","107",33.581643088323,6.44558247707627,26.358984519093
"140","107",33.709434948035,6.77630283875035,26.413665556897
"145","107",33.8570962472983,7.2155852416249,26.4761285340727
"150","107",33.9513415966308,7.50937082031213,26.5195937770283
"0","108",30.9500024762987,2.65042508671339,24.7120053761733
"5","108",31.1062141867937,1.92481563935062,24.8569531249395
"10","108",31.153021285733,1.75710852927975,24.9050321411859
"15","108",31.2141762046079,1.64369660677263,24.9591026761983
"20","108",31.3061350073296,1.5413271779783,25.0357305454886
"25","108",31.3846542228853,1.4260209955919,25.0985763928727
"30","108",31.4606563109421,1.33101951258665,25.1626773508261
"35","108",31.5482073712423,1.28078815254927,25.2339399810305
"40","108",31.6323220647952,1.28994749658643,25.2977260151915
"45","108",31.7014183128546,1.31233696352666,25.350884235913
"50","108",31.7801148654993,1.4005184260039,25.4082331377147
"55","108",31.8487236981616,1.50804992780137,25.4548974036501
"60","108",31.9161159290752,1.64171937999047,25.4995295005254
"65","108",31.9891522873659,1.79722007045491,25.5479405505071
"70","108",32.0692150215481,1.98506729257499,25.600445524971
"75","108",32.1531808731606,2.18703328592728,25.6536870614078
"80","108",32.2345806636222,2.40350636026591,25.7035242031472
"85","108",32.3213618054882,2.70008073502932,25.7510556593565
"90","108",32.4164155362498,3.02577161242472,25.8021403930159
"95","108",32.5175211020751,3.33784795765718,25.8573375811854
"100","108",32.624903899072,3.72053872220661,25.9118837611146
"105","108",32.737275758318,4.05346776069271,25.9690418308366
"110","108",32.8687467534617,4.4790506532136,26.0334342205929
"115","108",33.0120656868877,4.87193381393308,26.1006711119743
"120","108",33.1412089247817,5.25663671324282,26.1615264635875
"125","108",33.294186154241,5.65650235315647,26.2314595453539
"130","108",33.4522164631772,6.09153598632325,26.3022670491444
"135","108",33.5886420085264,6.45991053045324,26.3628354580486
"140","108",33.7161047304206,6.78972583433347,26.4172604485322
"145","108",33.8635446023262,7.23046174606445,26.479507023557
"150","108",33.957518206944,7.52612960725688,26.5232452080512
"0","109",30.9493775067641,2.73038702954068,24.7059378797223
"5","109",31.1047723759087,1.99980359440617,24.8499581507045
"10","109",31.1523907125908,1.82742887487468,24.8995392302846
"15","109",31.215221400824,1.70803991333621,24.9553585655346
"20","109",31.309153838231,1.59829909047966,25.0339774046254
"25","109",31.3888534580371,1.47495333937147,25.0985895150763
"30","109",31.4654187247693,1.37180179707535,25.1639933298179
"35","109",31.5532970905972,1.31525182904558,25.2360402033233
"40","109",31.6373633790289,1.31809951001819,25.3001937270593
"45","109",31.7063967227624,1.33432414928898,25.3537145006754
"50","109",31.7845531350934,1.41694193075891,25.4110798670435
"55","109",31.8528611117806,1.51901619234777,25.4578371112769
"60","109",31.9200045581277,1.65090971874989,25.5023615434034
"65","109",31.9929235782341,1.80515249488854,25.5506677916404
"70","109",32.0727992055571,1.99344141091671,25.6031400299976
"75","109",32.1566995894567,2.19400863707541,25.6563984828787
"80","109",32.2382231647788,2.40877017793291,25.706299446079
"85","109",32.3250373934478,2.70723507844243,25.7538477579457
"90","109",32.4201923857565,3.03337399584388,25.8049644890744
"95","109",32.5215397750514,3.34696064273282,25.8602416433255
"100","109",32.6292444598458,3.73158786240427,25.9149011292876
"105","109",32.7419412270208,4.06416714543672,25.9721827954692
"110","109",32.873726154065,4.49107444544342,26.0366732813057
"115","109",33.0174864057719,4.88356393343558,26.1040326169809
"120","109",33.1470520482397,5.26722565393948,26.1650369109857
"125","109",33.3006118598636,5.66855339973035,26.2351619624168
"130","109",33.4589576117928,6.10486554988539,26.3060695207969
"135","109",33.5959525991593,6.47395252084886,26.3668818706307
"140","109",33.7230335460623,6.80300953283316,26.4210363453512
"145","109",33.8703006320411,7.24480035993482,26.4830592550373
"150","109",33.9634794198033,7.54248475273546,26.5266503300924
"0","110",30.9487113267468,2.81165454187391,24.6996059917851
"5","110",31.1033089427319,2.07630639825189,24.8425305373681
"10","110",31.1517415043027,1.89918181267345,24.8937045952283
"15","110",31.2162760885146,1.77338099005776,24.9513807235036
"20","110",31.3121049029645,1.65541564442396,25.0320233266749
"25","110",31.3929293638317,1.52396191111483,25.0982979033997
"30","110",31.4700568270626,1.41233971794887,25.165006365097
"35","110",31.5581442191211,1.3493181896392,25.2379228098625
"40","110",31.6421590665154,1.34580965860519,25.3023009692293
"45","110",31.7111626697497,1.35590792163106,25.3563817901005
"50","110",31.7887031091568,1.43299449287057,25.413614495203
"55","110",31.8566843235042,1.52954839373917,25.4606698735243
"60","110",31.9236286122467,1.65963160266447,25.5049389355319
"65","110",31.996565445017,1.81261065096767,25.5533339327867
"70","110",32.0761689709533,2.00148114078476,25.6056235889141
"75","110",32.1600205021475,2.20046619303658,25.6589244938827
"80","110",32.241733458596,2.41345380003774,25.7090026687518
"85","110",32.3286424841931,2.71408767812601,25.7565631285507
"90","110",32.4239515894933,3.04049127421463,25.8077705935634
"95","110",32.5256265873941,3.35553912417017,25.863177229559
"100","110",32.6337713728515,3.74197914737438,25.9180149333407
"105","110",32.7468667464674,4.07436840518966,25.9754827437335
"110","110",32.8789501277013,4.50265218673365,26.0400656496307
"115","110",33.0231389391622,4.89491691429045,26.1075543471214
"120","110",33.1531408297828,5.27766174616319,26.1687247553169
"125","110",33.3073205448232,5.68046841528119,26.2390629980545
"130","110",33.4660557941797,6.11784015197409,26.3101064198919
"135","110",33.6035368016319,6.48762097986958,26.371099471327
"140","110",33.7301891179583,6.81610481987841,26.4249707711349
"145","110",33.8773285243505,7.2584740196602,26.4867650665897
"150","110",33.9695976663311,7.55823891257876,26.5297757400948
"0","111",30.9480045089329,2.89418464973938,24.69299290843
"5","111",31.1018359556352,2.15428180831051,24.8346399058248
"10","111",31.1510905525602,1.97231902781438,24.8875006126109
"15","111",31.2173551031874,1.8395727272649,24.9471600083331
"20","111",31.3149852113865,1.71242113063155,25.0298616333254
"25","111",31.3968928406819,1.57276182080568,25.0977263518995
"30","111",31.4745807508196,1.45230614176442,25.1657435886477
"35","111",31.5627543157014,1.38265234142895,25.239433824686
"40","111",31.6467317774072,1.37276030382022,25.3040795899264
"45","111",31.7156754963404,1.37680464963179,25.3587123042253
"50","111",31.7925915271828,1.4484588362784,25.4158656003531
"55","111",31.8602275684471,1.5394842515698,25.4632118430868
"60","111",31.9270184685295,1.66771987483959,25.5072897584009
"65","111",31.9999581532332,1.81942845185554,25.5557557609792
"70","111",32.079350500951,2.00899012400185,25.6079180686555
"75","111",32.1631681481017,2.20623181786834,25.6612843545051
"80","111",32.2450968035343,2.41741242644125,25.7115665148606
"85","111",32.3321878758648,2.72049843843565,25.7592112742174
"90","111",32.4276978470634,3.04699309279988,25.8105616073143
"95","111",32.5297765319948,3.36341952807525,25.866141445049
"100","111",32.6384659630222,3.75152895935472,25.9212148546529
"105","111",32.7520256947869,4.08391932852554,25.9789243850146
"110","111",32.8843962489553,4.51360877282704,26.0435961215837
"115","111",33.029001514469,4.90586408374128,26.1112200498802
"120","111",33.1594514927235,5.28788870322975,26.1725715725775
"125","111",33.31428314388,5.69217794693253,26.2431413169043
"130","111",33.473467912356,6.13037503662588,26.3143489235201
"135","111",33.6113565573545,6.50082843912186,26.3754639746254
"140","111",33.7375391691068,6.8289625810982,26.4290412496644
"145","111",33.8845924671615,7.27135566166482,26.49060429629
"150","111",33.9758544034822,7.57319474261767,26.5327800403619
"0","112",30.9472576260089,2.97793437916341,24.6860818257252
"5","112",31.1003654829901,2.23368758200481,24.8262558769689
"10","112",31.1504547490545,2.04679220543576,24.8808996590261
"15","112",31.2184732803501,1.90646801528529,24.9426872782508
"20","112",31.3176974730061,1.76905983992277,25.0273595896989
"25","112",31.4007547890009,1.62106817842771,25.0968996546326
"30","112",31.4790006290375,1.49137393507919,25.1662321324539
"35","112",31.5671486418753,1.41491939151367,25.2406077122227
"40","112",31.6511041618568,1.39863380713608,25.3055614373755
"45","112",31.7199588830421,1.39673070237009,25.3607382292616
"50","112",31.7962451286649,1.46311768492192,25.4178617606536
"55","112",31.8635250817243,1.54866148543387,25.4654924573238
"60","112",31.9302045040737,1.67500937838067,25.5094420935003
"65","112",32.0031302511389,1.82543981071543,25.5579599602967
"70","112",32.0823699787642,2.01577200239067,25.6100453361571
"75","112",32.1661670641876,2.21113137562824,25.6634973248311
"80","112",32.2483315720777,2.42050125700426,25.7140065601292
"85","112",32.3356843666039,2.72632726372691,25.7618016979918
"90","112",32.43143585807,3.05274909686254,25.8133404311583
"95","112",32.5339846017452,3.37043798055407,25.8691313949587
"100","112",32.6433095552915,3.76005368058308,25.9244905746033
"105","112",32.7573914501085,4.09266770401837,25.9824904286978
"110","112",32.8900420924113,4.52376909946635,26.0472494931804
"115","112",33.0350523591028,4.91627676903166,26.1150134727418
"120","112",33.1659602603743,5.29785023845492,26.1765589387639
"125","112",33.3214705917941,5.70361254180787,26.2473755836035
"130","112",33.4811508683395,6.14238544787731,26.3187682087723
"135","112",33.6193738077376,6.51348743021214,26.3799510950137
"140","112",33.7450514225059,6.84153370212153,26.4332253047205
"145","112",33.8920566483815,7.28331822237288,26.494556782214
"150","112",33.9822310882115,7.58715489868307,26.5358391121258
"0","113",30.9464712506608,3.06286075617228,24.6788559397391
"5","113",31.0989095931686,2.31448147675755,24.8173480716951
"10","113",31.1498509854768,2.12255303067589,24.8738741110679
"15","113",31.2196454555103,1.97391974444656,24.9379533914845
"20","113",31.32016354643,1.82507606311796,25.0244137089162
"25","113",31.4045261092015,1.6685960939646,25.0958426056556
"30","113",31.4833265947136,1.52921596445037,25.1664991284996
"35","113",31.5713484591802,1.44578444699218,25.2414789369017
"40","113",31.6552988700169,1.42311253002557,25.3067783598017
"45","113",31.724036510362,1.41540244892482,25.3624917514214
"50","113",31.7996906530965,1.47675376274067,25.4196315542642
"55","113",31.8666110984503,1.55691781492559,25.4675411535946
"60","113",31.9332170959765,1.68133495639309,25.5114240223201
"65","113",32.0061102869904,1.83047864071061,25.5599732148181
"70","113",32.0852535876073,2.02163041777389,25.612027258354
"75","113",32.1690417872737,2.2149907303738,25.665582664946
"80","113",32.2514561367102,2.42346692179933,25.7163383802812
"85","113",32.3391427545512,2.73143405835536,25.7643439029197
"90","113",32.4351703221164,3.0576289316655,25.8161099659267
"95","113",32.5382457895368,3.37643060771263,25.8721441844511
"100","113",32.6482834745926,3.76736969329724,25.9278317745708
"105","113",32.7629373905614,4.10046132024214,25.9861635841681
"110","113",32.8958652326541,4.53295806239434,26.0510105604366
"115","113",33.0412697004739,4.92602629740517,26.1189183631907
"120","113",33.1726433560477,5.30810584600941,26.1806684298725
"125","113",33.3288538233257,5.71470274703075,26.2517444627895
"130","113",33.489061564148,6.15456483359601,26.3233354527391
"135","113",33.6275504941913,6.52630950547646,26.3845365469797
"140","113",33.7526936011538,6.854531120137,26.4375004600845
"145","113",33.8996852559178,7.29520728948059,26.4986023624378
"150","113",33.988709177474,7.59992203660587,26.5389454707224
"0","114",30.9456459555749,3.14892080679231,24.67129844654
"5","114",31.0974803545422,2.39662124999148,24.8078861108978
"10","114",31.1492961535184,2.19955318867307,24.8663963453301
"15","114",31.2208864641757,2.04178080507637,24.9329492062621
"20","114",31.3224091651597,1.88262351374637,25.0210611846638
"25","114",31.4082177016968,1.71506067740005,25.0945799990251
"30","114",31.4875687808453,1.56550509643515,25.1665717087689
"35","114",31.5753750291534,1.47491261496332,25.242081963152
"40","114",31.65933855204,1.44587883396147,25.3077622054299
"45","114",31.7279320588078,1.4325362583749,25.3640050569166
"50","114",31.802954839971,1.48914979367416,25.4212035593447
"55","114",31.8695198537401,1.56504028444585,25.4693873692585
"60","114",31.9360866213354,1.68752577104366,25.5132636263503
"65","114",32.0089268090437,1.83530759127252,25.5618222086223
"70","114",32.0880275106944,2.02636901197422,25.6138857021815
"75","114",32.1718168542284,2.21843693360612,25.6675596349351
"80","114",32.2544888699161,2.42711266237303,25.7185775510402
"85","114",32.3425738378475,2.73567872667658,25.7668473920471
"90","114",32.4389059388057,3.06237071019235,25.8188731124507
"95","114",32.5425550882611,3.38234135463327,25.8751769186893
"100","114",32.6533690458589,3.77456302282242,25.9312281359345
"105","114",32.7686368942748,4.10826630341733,25.9899265608105
"110","114",32.9018432442681,4.542114074801,26.054864119368
"115","114",33.0476317659927,4.93585051576894,26.1229184687112
"120","114",33.1794770030562,5.3191950217099,26.1848816218996
